permno,adate,qdate,public_date,pe_op_basic,pe_exi,pcf,dpr,npm,gpm,ptpm,roa,roe,capital_ratio,cash_debt,lt_ppent,dltt_be,debt_assets,curr_ratio,inv_turn,at_turn,rect_turn,pay_turn,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_1yrforward,PEG_ltgforward
59459,31/12/2012,31/03/2013,31/07/2013,12.564,12.698,10.592,0.278,0.100,0.285,0.129,0.043,0.100,0.184,0.041,,0.223,0.756,,,0.245,1.166,3.476,0.000,0.000,0.000,0.004,1.203,0.588,1.411
59459,31/12/2012,30/06/2013,31/08/2013,10.431,10.323,9.276,0.242,0.115,0.302,0.150,0.048,0.116,0.184,0.041,,0.223,0.755,,,0.249,1.189,3.501,0.000,0.000,0.000,0.002,1.199,0.337,1.205
59459,31/12/2012,30/06/2013,30/09/2013,11.067,10.952,9.841,0.242,0.115,0.302,0.150,0.048,0.116,0.184,0.041,,0.223,0.755,,,0.249,1.189,3.501,0.000,0.000,0.000,0.002,1.272,0.356,1.278
59459,31/12/2012,30/06/2013,31/10/2013,11.266,11.150,9.767,0.242,0.115,0.302,0.150,0.048,0.116,0.184,0.041,,0.223,0.755,,,0.249,1.189,3.501,0.000,0.000,0.000,0.002,1.262,0.310,1.282
59459,31/12/2012,30/09/2013,30/11/2013,11.754,11.589,9.853,0.244,0.116,0.304,0.150,0.048,0.116,0.189,0.041,,0.232,0.756,,,0.250,1.200,3.565,0.000,0.000,0.000,0.004,1.331,0.274,1.401
59459,31/12/2012,30/09/2013,31/12/2013,11.728,11.563,9.831,0.244,0.116,0.304,0.150,0.048,0.116,0.189,0.041,,0.232,0.756,,,0.250,1.200,3.565,0.000,0.000,0.000,0.004,1.329,0.266,1.398
59459,31/12/2012,30/09/2013,31/01/2014,10.528,10.381,8.569,0.244,0.116,0.304,0.150,0.048,0.116,0.189,0.041,,0.232,0.756,,,0.250,1.200,3.565,0.000,0.000,0.000,0.004,1.158,0.236,1.255
59459,31/12/2013,31/12/2013,28/02/2014,8.688,8.608,7.741,0.201,0.141,0.343,0.190,0.058,0.145,0.201,0.048,,0.252,0.761,,,0.250,1.212,3.503,0.000,0.000,0.000,0.001,1.191,-0.684,0.988
59459,31/12/2013,31/12/2013,31/03/2014,8.819,8.737,7.857,0.201,0.141,0.343,0.190,0.058,0.145,0.201,0.048,,0.252,0.761,,,0.250,1.212,3.503,0.000,0.000,0.000,0.001,1.209,-0.695,1.003
59459,31/12/2013,31/12/2013,30/04/2014,9.387,9.300,8.248,0.201,0.141,0.343,0.190,0.058,0.145,0.201,0.048,,0.252,0.761,,,0.250,1.212,3.503,0.000,0.000,0.000,0.001,1.269,-0.758,1.068
59459,31/12/2013,31/03/2014,31/05/2014,9.082,9.020,8.140,0.192,0.145,0.346,0.196,0.061,0.152,0.197,0.048,,0.245,0.758,,,0.257,1.261,3.624,0.000,0.000,0.000,0.002,1.276,-4.267,1.484
59459,31/12/2013,31/03/2014,30/06/2014,9.142,9.080,8.194,0.192,0.145,0.346,0.196,0.061,0.152,0.197,0.048,,0.245,0.758,,,0.257,1.261,3.624,0.000,0.000,0.000,0.002,1.285,-6.608,1.372
59459,31/12/2013,31/03/2014,31/07/2014,8.704,8.645,7.612,0.192,0.145,0.346,0.196,0.061,0.152,0.197,0.048,,0.245,0.758,,,0.257,1.261,3.624,0.000,0.000,0.000,0.002,1.194,-7.435,1.310
59459,31/12/2013,30/06/2014,31/08/2014,9.480,9.557,8.250,0.204,0.135,0.340,0.184,0.060,0.144,0.199,0.048,,0.248,0.758,,,0.257,1.273,3.703,0.000,0.000,0.000,0.003,1.246,-4.305,1.448
59459,31/12/2013,30/06/2014,30/09/2014,9.403,9.479,8.183,0.204,0.135,0.340,0.184,0.060,0.144,0.199,0.048,,0.248,0.758,,,0.257,1.273,3.703,0.000,0.000,0.000,0.003,1.236,-4.270,1.436
59459,31/12/2013,30/06/2014,31/10/2014,10.090,10.172,8.583,0.204,0.135,0.340,0.184,0.060,0.144,0.199,0.048,,0.248,0.758,,,0.257,1.273,3.703,0.000,0.000,0.000,0.003,1.296,9.622,1.541
59459,31/12/2013,30/09/2014,30/11/2014,10.034,10.141,8.453,0.202,0.134,0.341,0.184,0.060,0.144,0.198,0.048,,0.246,0.758,,,0.260,1.295,3.763,0.000,0.000,0.000,0.004,1.360,1.999,2.130
59459,31/12/2013,30/09/2014,31/12/2014,10.168,10.277,8.566,0.202,0.134,0.341,0.184,0.060,0.144,0.198,0.048,,0.246,0.758,,,0.260,1.295,3.763,0.000,0.000,0.000,0.004,1.379,2.025,2.159
59459,31/12/2013,30/09/2014,31/01/2015,9.877,9.983,8.321,0.202,0.134,0.341,0.184,0.060,0.144,0.198,0.048,,0.246,0.758,,,0.260,1.295,3.763,0.000,0.000,0.000,0.004,1.339,1.749,2.097
59459,31/12/2014,31/12/2014,28/02/2015,9.930,10.041,9.350,0.201,0.136,0.346,0.187,0.061,0.149,0.191,0.047,,0.236,0.759,,,0.263,1.309,3.808,0.000,0.000,0.000,0.000,1.390,-1.009,1.832
59459,31/12/2014,31/12/2014,31/03/2015,9.994,10.106,9.410,0.201,0.136,0.346,0.187,0.061,0.149,0.191,0.047,,0.236,0.759,,,0.263,1.309,3.808,0.000,0.000,0.000,0.000,1.399,-1.025,1.844
59459,31/12/2014,31/12/2014,30/04/2015,9.345,9.450,8.726,0.201,0.136,0.346,0.187,0.061,0.149,0.191,0.047,,0.236,0.759,,,0.263,1.309,3.808,0.000,0.000,0.000,0.000,1.297,-0.932,1.724
59459,31/12/2014,31/03/2015,31/05/2015,9.695,9.817,10.106,0.212,0.128,0.340,0.176,0.058,0.137,0.194,0.047,,0.239,0.758,,,0.261,1.302,3.724,0.000,0.000,0.000,-0.003,1.290,-0.849,1.738
59459,31/12/2014,31/03/2015,30/06/2015,9.267,9.384,9.660,0.212,0.128,0.340,0.176,0.058,0.137,0.194,0.047,,0.239,0.758,,,0.261,1.302,3.724,0.000,0.000,0.000,-0.003,1.234,-0.812,1.661
59459,31/12/2014,31/03/2015,31/07/2015,10.174,10.303,10.356,0.212,0.128,0.340,0.176,0.058,0.137,0.194,0.047,,0.239,0.758,,,0.261,1.302,3.724,0.000,0.000,0.000,-0.003,1.322,-0.906,1.316
59459,31/12/2014,30/06/2015,31/08/2015,9.042,9.150,9.562,0.205,0.133,0.348,0.183,0.059,0.143,0.191,0.047,,0.235,0.759,,,0.262,1.303,3.641,0.000,0.000,0.000,-0.004,1.284,-1.136,1.032
59459,31/12/2014,30/06/2015,30/09/2015,9.040,9.148,9.560,0.205,0.133,0.348,0.183,0.059,0.143,0.191,0.047,,0.235,0.759,,,0.262,1.303,3.641,0.000,0.000,0.000,-0.004,1.284,-1.149,1.031
59459,31/12/2014,30/06/2015,31/10/2015,10.253,10.376,10.600,0.205,0.133,0.348,0.183,0.059,0.143,0.191,0.047,,0.235,0.759,,,0.262,1.303,3.641,0.000,0.000,0.000,-0.004,1.424,-1.520,2.055
59459,31/12/2014,30/09/2015,30/11/2015,10.157,10.275,10.895,0.206,0.134,0.351,0.185,0.060,0.145,0.190,0.047,,0.235,0.761,,,0.263,1.303,3.618,0.000,0.000,0.000,-0.004,1.450,22.331,2.244
59459,31/12/2014,30/09/2015,31/12/2015,10.005,10.122,10.733,0.206,0.134,0.351,0.185,0.060,0.145,0.190,0.047,,0.235,0.761,,,0.263,1.303,3.618,0.000,0.000,0.000,-0.004,1.429,22.587,2.210
65875,31/12/2004,30/09/2005,31/01/2006,12.563,12.224,4.294,0.604,0.104,0.656,0.180,0.158,0.121,0.475,0.211,1.386,0.570,0.619,0.703,16.364,0.418,7.347,2.323,0.000,0.024,0.000,0.086,1.502,7.671,3.738
65875,31/12/2005,31/12/2005,28/02/2006,13.012,12.717,4.486,0.606,0.098,0.661,0.182,0.171,0.121,0.445,0.216,1.350,0.513,0.605,0.656,15.366,0.450,7.888,9.096,0.000,0.025,0.000,0.087,1.590,-27.261,3.785
65875,31/12/2005,31/12/2005,31/03/2006,13.151,12.853,4.529,0.606,0.098,0.661,0.182,0.171,0.121,0.445,0.216,1.350,0.513,0.605,0.656,15.366,0.450,7.888,9.096,0.000,0.025,0.000,0.087,1.606,,3.883
65875,31/12/2005,31/12/2005,30/04/2006,12.753,12.464,4.392,0.606,0.098,0.661,0.182,0.171,0.121,0.445,0.216,1.350,0.513,0.605,0.656,15.366,0.450,7.888,9.096,0.000,0.025,0.000,0.087,1.557,-25.040,3.754
65875,31/12/2005,31/03/2006,31/05/2006,15.923,15.605,3.774,0.808,0.077,0.634,0.153,0.156,0.092,0.452,0.216,1.367,0.534,0.611,0.626,16.985,0.424,7.548,2.519,0.000,0.025,0.000,0.108,1.386,-39.949,4.603
65875,31/12/2005,31/03/2006,30/06/2006,17.087,16.745,4.049,0.808,0.077,0.634,0.153,0.156,0.092,0.452,0.216,1.367,0.534,0.611,0.626,16.985,0.424,7.548,2.519,0.000,0.025,0.000,0.108,1.487,-41.149,4.940
65875,31/12/2005,31/03/2006,31/07/2006,17.255,16.910,4.089,0.808,0.077,0.634,0.153,0.156,0.092,0.452,0.216,1.367,0.534,0.611,0.626,16.985,0.424,7.548,2.519,0.000,0.025,0.000,0.108,1.502,-21.645,5.140
65875,31/12/2005,30/06/2006,31/08/2006,18.914,20.817,4.314,0.956,0.063,0.618,0.135,0.155,0.077,0.441,0.216,1.360,0.521,0.607,0.629,17.740,0.437,7.767,2.680,0.000,0.025,0.000,0.108,1.552,,6.105
65875,31/12/2005,30/06/2006,30/09/2006,19.962,21.970,4.553,0.956,0.063,0.618,0.135,0.155,0.077,0.441,0.216,1.360,0.521,0.607,0.629,17.740,0.437,7.767,2.680,0.000,0.025,0.000,0.108,1.638,,6.313
65875,31/12/2005,30/06/2006,31/10/2006,19.892,21.893,4.571,0.956,0.063,0.618,0.135,0.155,0.077,0.441,0.216,1.360,0.521,0.607,0.629,17.740,0.437,7.767,2.680,0.000,0.025,0.000,0.108,1.644,,5.870
65875,31/12/2005,30/09/2006,30/11/2006,16.798,18.684,4.082,0.862,0.065,0.615,0.141,0.161,0.085,0.423,0.216,1.361,0.492,0.605,0.621,18.997,0.463,8.123,2.804,0.000,0.025,0.000,0.110,1.496,,3.975
65875,31/12/2005,30/09/2006,31/12/2006,17.904,19.914,4.351,0.862,0.065,0.615,0.141,0.161,0.085,0.423,0.216,1.361,0.492,0.605,0.621,18.997,0.463,8.123,2.804,0.000,0.025,0.000,0.110,1.595,-34.134,5.200
65875,31/12/2005,30/09/2006,31/01/2007,18.519,20.599,4.489,0.862,0.065,0.615,0.141,0.161,0.085,0.423,0.216,1.361,0.492,0.605,0.621,18.997,0.463,8.123,2.804,0.000,0.025,0.000,0.110,1.645,-33.436,4.881
65875,31/12/2006,31/12/2006,28/02/2007,18.068,19.894,4.518,0.872,0.062,0.603,0.138,0.161,0.086,0.371,0.215,1.359,0.442,0.593,0.698,21.232,0.494,8.757,9.614,0.000,0.026,0.000,0.104,1.681,-2.972,3.878
65875,31/12/2006,31/12/2006,31/03/2007,18.319,20.170,4.577,0.872,0.062,0.603,0.138,0.161,0.086,0.371,0.215,1.359,0.442,0.593,0.698,21.232,0.494,8.757,9.614,0.000,0.026,0.000,0.104,1.703,-2.696,3.806
65875,31/12/2006,31/12/2006,30/04/2007,18.444,20.309,4.609,0.872,0.062,0.603,0.138,0.161,0.086,0.371,0.215,1.359,0.442,0.593,0.698,21.232,0.494,8.757,9.614,0.000,0.026,0.000,0.104,1.714,-2.579,3.832
65875,31/12/2006,31/03/2007,31/05/2007,20.341,22.323,5.599,0.829,0.063,0.605,0.144,0.158,0.086,0.387,0.215,1.347,0.456,0.594,0.642,21.297,0.482,8.445,3.051,0.000,0.026,0.000,0.091,2.029,-3.150,4.044
65875,31/12/2006,31/03/2007,30/06/2007,19.238,21.113,5.296,0.829,0.063,0.605,0.144,0.158,0.086,0.387,0.215,1.347,0.456,0.594,0.642,21.297,0.482,8.445,3.051,0.000,0.026,0.000,0.091,1.919,-2.979,3.439
65875,31/12/2006,31/03/2007,31/07/2007,19.916,21.856,5.481,0.829,0.063,0.605,0.144,0.158,0.086,0.387,0.215,1.347,0.456,0.594,0.642,21.297,0.482,8.445,3.051,0.000,0.026,0.000,0.091,1.986,-3.266,3.027
65875,31/12/2006,30/06/2007,31/08/2007,18.950,19.943,5.159,0.770,0.067,0.605,0.154,0.160,0.094,0.375,0.215,1.316,0.449,0.585,0.659,21.305,0.489,8.528,3.146,0.000,0.026,0.000,0.094,1.913,-2.814,2.490
65875,31/12/2006,30/06/2007,30/09/2007,20.036,21.086,5.455,0.770,0.067,0.605,0.154,0.160,0.094,0.375,0.215,1.316,0.449,0.585,0.659,21.305,0.489,8.528,3.146,0.000,0.026,0.000,0.094,2.023,-2.975,2.632
65875,31/12/2006,30/06/2007,31/10/2007,20.846,21.938,5.652,0.770,0.067,0.605,0.154,0.160,0.094,0.375,0.215,1.316,0.449,0.585,0.659,21.305,0.489,8.528,3.146,0.000,0.026,0.000,0.094,2.096,-3.096,2.910
65875,31/12/2006,30/09/2007,30/11/2007,18.952,21.498,5.359,0.808,0.063,0.601,0.158,0.164,0.090,0.370,0.215,1.283,0.454,0.575,0.685,21.402,0.496,8.519,3.246,0.000,0.026,0.000,0.094,1.957,-3.212,3.102
65875,31/12/2006,30/09/2007,31/12/2007,19.162,21.736,5.419,0.808,0.063,0.601,0.158,0.164,0.090,0.370,0.215,1.283,0.454,0.575,0.685,21.402,0.496,8.519,3.246,0.000,0.026,0.000,0.094,1.979,-3.248,3.146
65875,31/12/2006,30/09/2007,31/01/2008,17.031,19.318,4.794,0.808,0.063,0.601,0.158,0.164,0.090,0.370,0.215,1.283,0.454,0.575,0.685,21.402,0.496,8.519,3.246,0.000,0.026,0.000,0.094,1.751,-2.886,3.086
65875,31/12/2007,31/12/2007,29/02/2008,15.261,19.116,4.051,0.877,0.059,0.599,0.156,0.165,0.085,0.358,0.247,1.220,0.431,0.557,0.756,23.136,0.497,8.234,8.495,0.000,0.026,0.000,0.108,1.595,1.455,2.326
65875,31/12/2007,31/12/2007,31/03/2008,15.315,19.184,4.050,0.877,0.059,0.599,0.156,0.165,0.085,0.358,0.247,1.220,0.431,0.557,0.756,23.136,0.497,8.234,8.495,0.000,0.026,0.000,0.108,1.595,1.509,2.544
65875,31/12/2007,31/12/2007,30/04/2008,16.168,20.253,4.262,0.877,0.059,0.599,0.156,0.165,0.085,0.358,0.247,1.220,0.431,0.557,0.756,23.136,0.497,8.234,8.495,0.000,0.026,0.000,0.108,1.678,1.707,2.476
65875,31/12/2007,31/03/2008,31/05/2008,15.702,19.628,4.121,0.852,0.060,0.598,0.159,0.171,0.089,0.373,0.247,1.247,0.461,0.563,0.767,21.834,0.506,8.416,3.308,0.000,0.026,0.000,0.112,1.668,1.782,2.405
65875,31/12/2007,31/03/2008,30/06/2008,14.449,18.061,3.792,0.852,0.060,0.598,0.159,0.171,0.089,0.373,0.247,1.247,0.461,0.563,0.767,21.834,0.506,8.416,3.308,0.000,0.026,0.000,0.112,1.535,1.705,2.373
65875,31/12/2007,31/03/2008,31/07/2008,13.894,17.367,3.643,0.852,0.060,0.598,0.159,0.171,0.089,0.373,0.247,1.247,0.461,0.563,0.767,21.834,0.506,8.416,3.308,0.000,0.026,0.000,0.112,1.474,1.708,2.273
65875,31/12/2007,30/06/2008,31/08/2008,13.881,17.216,3.732,0.834,0.061,0.599,0.162,0.172,0.091,0.380,0.247,1.272,0.471,0.564,0.736,20.711,0.500,8.326,3.392,0.000,0.026,0.000,0.110,1.488,1.505,2.305
65875,31/12/2007,30/06/2008,30/09/2008,12.684,15.730,3.410,0.834,0.061,0.599,0.162,0.172,0.091,0.380,0.247,1.272,0.471,0.564,0.736,20.711,0.500,8.326,3.392,0.000,0.026,0.000,0.110,1.359,1.428,2.106
65875,31/12/2007,30/06/2008,31/10/2008,11.727,14.544,3.145,0.834,0.061,0.599,0.162,0.172,0.091,0.380,0.247,1.272,0.471,0.564,0.736,20.711,0.500,8.326,3.392,0.000,0.026,0.000,0.110,1.254,1.492,1.791
65875,31/12/2007,30/09/2008,30/11/2008,12.804,14.909,3.389,0.787,0.065,0.598,0.161,0.169,0.096,0.394,0.247,1.306,0.493,0.568,0.727,19.144,0.493,8.372,3.496,0.000,0.026,0.000,0.109,1.357,1.675,2.352
65875,31/12/2007,30/09/2008,31/12/2008,13.294,15.479,3.518,0.787,0.065,0.598,0.161,0.169,0.096,0.394,0.247,1.306,0.493,0.568,0.727,19.144,0.493,8.372,3.496,0.000,0.026,0.000,0.109,1.409,1.827,2.442
65875,31/12/2007,30/09/2008,31/01/2009,11.714,13.639,3.100,0.787,0.065,0.598,0.161,0.169,0.096,0.394,0.247,1.306,0.493,0.568,0.727,19.144,0.493,8.372,3.496,0.000,0.026,0.000,0.109,1.241,1.609,1.826
65875,31/12/2008,31/12/2008,28/02/2009,11.232,12.624,3.044,0.787,0.066,0.600,0.163,0.168,0.108,0.530,0.216,1.426,0.878,0.610,1.007,20.362,0.500,8.278,9.408,0.000,0.028,0.000,0.104,1.516,-10.688,2.295
65875,31/12/2008,31/12/2008,31/03/2009,11.890,13.363,3.222,0.787,0.066,0.600,0.163,0.168,0.108,0.530,0.216,1.426,0.878,0.610,1.007,20.362,0.500,8.278,9.408,0.000,0.028,0.000,0.104,1.604,-8.485,2.615
65875,31/12/2008,31/12/2008,30/04/2009,11.945,13.425,3.238,0.787,0.066,0.600,0.163,0.168,0.108,0.530,0.216,1.426,0.878,0.610,1.007,20.362,0.500,8.278,9.408,0.000,0.028,0.000,0.104,1.612,-8.525,2.900
65875,31/12/2008,31/03/2009,31/05/2009,11.385,12.947,3.006,0.787,0.064,0.604,0.159,0.168,0.101,0.484,0.216,1.448,0.701,0.602,0.714,17.647,0.480,8.512,3.550,0.000,0.028,0.000,0.103,1.412,-28.400,3.416
65875,31/12/2008,31/03/2009,30/06/2009,11.957,13.597,3.157,0.787,0.064,0.604,0.159,0.168,0.101,0.484,0.216,1.448,0.701,0.602,0.714,17.647,0.480,8.512,3.550,0.000,0.028,0.000,0.103,1.483,-27.530,3.588
65875,31/12/2008,31/03/2009,31/07/2009,12.479,14.190,3.295,0.787,0.064,0.604,0.159,0.168,0.101,0.484,0.216,1.448,0.701,0.602,0.714,17.647,0.480,8.512,3.550,0.000,0.028,0.000,0.103,1.548,-36.043,3.167
65875,31/12/2008,30/06/2009,31/08/2009,12.269,14.642,3.072,0.853,0.059,0.605,0.148,0.165,0.097,0.530,0.216,1.504,0.828,0.617,0.766,17.032,0.479,8.637,3.533,0.000,0.028,0.000,0.107,1.460,-25.654,2.917
65875,31/12/2008,30/06/2009,30/09/2009,11.964,14.278,2.996,0.853,0.059,0.605,0.148,0.165,0.097,0.530,0.216,1.504,0.828,0.617,0.766,17.032,0.479,8.637,3.533,0.000,0.028,0.000,0.107,1.423,-18.133,2.844
65875,31/12/2008,30/06/2009,31/10/2009,11.696,13.958,2.928,0.853,0.059,0.605,0.148,0.165,0.097,0.530,0.216,1.504,0.828,0.617,0.766,17.032,0.479,8.637,3.533,0.000,0.028,0.000,0.107,1.391,-4.432,2.884
65875,31/12/2008,30/09/2009,30/11/2009,12.737,16.216,2.915,0.944,0.053,0.606,0.139,0.164,0.092,0.564,0.216,1.549,0.936,0.629,0.798,17.272,0.479,8.708,3.496,0.000,0.028,0.000,0.116,1.445,-5.149,3.763
65875,31/12/2008,30/09/2009,31/12/2009,13.413,17.077,3.069,0.944,0.053,0.606,0.139,0.164,0.092,0.564,0.216,1.549,0.936,0.629,0.798,17.272,0.479,8.708,3.496,0.000,0.028,0.000,0.116,1.522,-4.820,3.737
65875,31/12/2008,30/09/2009,31/01/2010,11.911,15.165,2.721,0.944,0.053,0.606,0.139,0.164,0.092,0.564,0.216,1.549,0.936,0.629,0.798,17.272,0.479,8.708,3.496,0.000,0.028,0.000,0.116,1.349,-3.210,3.393
65875,31/12/2009,31/12/2009,28/02/2010,12.054,22.426,2.599,1.454,0.034,0.605,0.107,0.166,0.064,0.570,0.221,1.562,0.904,0.629,0.776,19.458,0.502,8.839,10.453,0.000,0.028,0.000,0.130,1.347,-10.765,4.372
65875,31/12/2009,31/12/2009,31/03/2010,12.925,24.047,2.791,1.454,0.034,0.605,0.107,0.166,0.064,0.570,0.221,1.562,0.904,0.629,0.776,19.458,0.502,8.839,10.453,0.000,0.028,0.000,0.130,1.446,-11.542,4.724
65875,31/12/2009,31/12/2009,30/04/2010,12.042,22.403,2.588,1.454,0.034,0.605,0.107,0.166,0.064,0.570,0.221,1.562,0.904,0.629,0.776,19.458,0.502,8.839,10.453,0.000,0.028,0.000,0.130,1.341,-8.961,4.317
65875,31/12/2009,31/03/2010,31/05/2010,11.862,32.000,2.411,2.169,0.023,0.602,0.107,0.157,0.040,0.574,0.221,1.563,0.923,0.629,0.798,19.688,0.477,8.775,3.474,0.000,0.028,0.000,0.132,1.252,-6.400,4.871
65875,31/12/2009,31/03/2010,30/06/2010,12.078,32.581,2.455,2.169,0.023,0.602,0.107,0.157,0.040,0.574,0.221,1.563,0.923,0.629,0.798,19.688,0.477,8.775,3.474,0.000,0.028,0.000,0.132,1.275,-9.774,8.145
65875,31/12/2009,31/03/2010,31/07/2010,12.526,33.791,2.546,2.169,0.023,0.602,0.107,0.157,0.040,0.574,0.221,1.563,0.923,0.629,0.798,19.688,0.477,8.775,3.474,0.000,0.028,0.000,0.132,1.322,-3.862,4.610
65875,31/12/2009,30/06/2010,31/08/2010,14.914,-369.13,2.434,1.454,-0.002,0.603,0.071,0.150,-0.004,0.568,0.221,1.554,0.882,0.627,0.757,24.791,0.477,8.810,3.269,0.000,0.028,0.000,0.152,1.378,-23.891,-21.946
65875,31/12/2009,30/06/2010,30/09/2010,16.460,-407.38,2.686,1.454,-0.002,0.603,0.071,0.150,-0.004,0.568,0.221,1.554,0.882,0.627,0.757,24.791,0.477,8.810,3.269,0.000,0.028,0.000,0.152,1.521,-25.545,-22.671
65875,31/12/2009,30/06/2010,31/10/2010,16.404,-406.00,2.677,1.454,-0.002,0.603,0.071,0.150,-0.004,0.568,0.221,1.554,0.882,0.627,0.757,24.791,0.477,8.810,3.269,0.000,0.028,0.000,0.152,1.516,-32.460,-32.635
65875,31/12/2009,30/09/2010,30/11/2010,19.168,-123.12,2.688,1.454,-0.007,0.603,0.066,0.144,-0.012,0.565,0.221,1.553,0.848,0.625,0.742,31.635,0.477,8.839,3.171,0.000,0.028,0.000,0.152,1.516,-19.698,-18.569
65875,31/12/2009,30/09/2010,31/12/2010,21.425,-137.62,3.005,1.454,-0.007,0.603,0.066,0.144,-0.012,0.565,0.221,1.553,0.848,0.625,0.742,31.635,0.477,8.839,3.171,0.000,0.028,0.000,0.152,1.694,-22.018,-20.756
65875,31/12/2009,30/09/2010,31/01/2011,21.329,-137.00,2.992,1.454,-0.007,0.603,0.066,0.144,-0.012,0.565,0.221,1.553,0.848,0.625,0.742,31.635,0.477,8.839,3.171,0.000,0.028,0.000,0.152,1.687,-21.920,-22.240
65875,31/12/2010,31/12/2010,28/02/2011,17.093,41.022,3.099,2.135,0.024,0.607,0.119,0.156,0.042,0.540,0.251,1.517,0.737,0.605,0.730,24.566,0.478,8.724,9.875,0.000,0.023,0.000,0.138,1.684,-17.920,4.553
65875,31/12/2010,31/12/2010,31/03/2011,17.843,42.822,3.234,2.135,0.024,0.607,0.119,0.156,0.042,0.540,0.251,1.517,0.737,0.605,0.730,24.566,0.478,8.724,9.875,0.000,0.023,0.000,0.138,1.758,-20.280,5.373
65875,31/12/2010,31/12/2010,30/04/2011,17.491,41.978,3.204,2.135,0.024,0.607,0.119,0.156,0.042,0.540,0.251,1.517,0.737,0.605,0.730,24.566,0.478,8.724,9.875,0.000,0.023,0.000,0.138,1.741,-22.120,5.151
65875,31/12/2010,31/03/2011,31/05/2011,17.338,29.544,3.340,1.539,0.033,0.601,0.118,0.155,0.058,0.553,0.251,1.548,0.784,0.615,0.764,39.018,0.478,9.118,3.371,0.000,0.023,0.000,0.124,1.670,-24.735,3.476
65875,31/12/2010,31/03/2011,30/06/2011,17.479,29.784,3.367,1.539,0.033,0.601,0.118,0.155,0.058,0.553,0.251,1.548,0.784,0.615,0.764,39.018,0.478,9.118,3.371,0.000,0.023,0.000,0.124,1.683,-32.856,3.455
65875,31/12/2010,31/03/2011,31/07/2011,16.568,28.232,3.194,1.539,0.033,0.601,0.118,0.155,0.058,0.553,0.251,1.548,0.784,0.615,0.764,39.018,0.478,9.118,3.371,0.000,0.023,0.000,0.124,1.597,-27.615,3.275
65875,31/12/2010,30/06/2011,31/08/2011,15.006,16.217,3.496,0.864,0.059,0.597,0.159,0.162,0.104,0.551,0.251,1.535,0.767,0.607,0.804,37.194,0.481,9.274,3.626,0.000,0.023,0.000,0.102,1.601,,1.755
65875,31/12/2010,30/06/2011,30/09/2011,15.270,16.502,3.558,0.864,0.059,0.597,0.159,0.162,0.104,0.551,0.251,1.535,0.767,0.607,0.804,37.194,0.481,9.274,3.626,0.000,0.023,0.000,0.102,1.629,,1.786
65875,31/12/2010,30/06/2011,31/10/2011,15.344,16.583,3.575,0.864,0.059,0.597,0.159,0.162,0.104,0.551,0.251,1.535,0.767,0.607,0.804,37.194,0.481,9.274,3.626,0.000,0.023,0.000,0.102,1.637,-12.382,1.556
65875,31/12/2010,30/09/2011,30/11/2011,14.456,15.153,3.601,0.781,0.065,0.595,0.168,0.168,0.114,0.548,0.251,1.541,0.745,0.607,0.818,36.768,0.484,9.464,3.809,0.000,0.023,0.000,0.101,1.632,-8.485,1.390
65875,31/12/2010,30/09/2011,31/12/2011,15.372,16.112,3.829,0.781,0.065,0.595,0.168,0.168,0.114,0.548,0.251,1.541,0.745,0.607,0.818,36.768,0.484,9.464,3.809,0.000,0.023,0.000,0.101,1.735,-9.023,1.249
65875,31/12/2010,30/09/2011,31/01/2012,14.429,15.124,3.594,0.781,0.065,0.595,0.168,0.168,0.114,0.548,0.251,1.541,0.745,0.607,0.818,36.768,0.484,9.464,3.809,0.000,0.023,0.000,0.101,1.629,-4.840,1.217
65875,31/12/2011,31/12/2011,29/02/2012,43.307,44.835,3.629,2.327,0.022,0.586,0.095,0.130,0.039,0.583,0.206,1.635,0.824,0.627,1.006,44.302,0.492,9.372,11.238,0.000,0.023,0.000,0.122,1.771,2.835,3.755
65875,31/12/2011,31/12/2011,31/03/2012,43.443,44.976,3.640,2.327,0.022,0.586,0.095,0.130,0.039,0.583,0.206,1.635,0.824,0.627,1.006,44.302,0.492,9.372,11.238,0.000,0.023,0.000,0.122,1.776,2.844,3.607
65875,31/12/2011,31/12/2011,30/04/2012,45.886,47.506,3.852,2.327,0.022,0.586,0.095,0.130,0.039,0.583,0.206,1.635,0.824,0.627,1.006,44.302,0.492,9.372,11.238,0.000,0.023,0.000,0.122,1.880,3.192,4.411
65875,31/12/2011,31/03/2012,31/05/2012,42.928,44.298,3.853,2.062,0.024,0.590,0.100,0.132,0.042,0.561,0.206,1.557,0.764,0.611,0.905,41.541,0.495,9.711,3.968,0.000,0.023,0.000,0.124,1.899,2.721,4.034
65875,31/12/2011,31/03/2012,30/06/2012,45.814,47.277,4.112,2.062,0.024,0.590,0.100,0.132,0.042,0.561,0.206,1.557,0.764,0.611,0.905,41.541,0.495,9.711,3.968,0.000,0.023,0.000,0.124,2.027,2.904,4.386
65875,31/12/2011,31/03/2012,31/07/2012,46.536,48.021,4.189,2.062,0.024,0.590,0.100,0.132,0.042,0.561,0.206,1.557,0.764,0.611,0.905,41.541,0.495,9.711,3.968,0.000,0.023,0.000,0.124,2.065,2.950,4.488
