PERMNO;date;SICCD;TICKER;DCLRDT;PAYDT;HSICMG;DIVAMT;FACPR;FACSHR;BIDLO;ASKHI;PRC;VOL;SHROUT;SPREAD;RETX;ewretd;permno;adate;qdate;public_date;pe_op_basic;pe_exi;pcf;dpr;npm;gpm;ptpm;roa;roe;capital_ratio;cash_debt;lt_ppent;dltt_be;debt_assets;curr_ratio;inv_turn;at_turn;rect_turn;pay_turn;rd_sale;adv_sale;staff_sale;accrual;ptb;PEG_1yrforward;PEG_ltgforward
86868;31.12.2012;6211;GS;;;;;;;116.57;129.72;127.56;803988;469944;;0.082944;0.021872;86868;31.12.2011;30.09.2012;31.12.2012;11.855;12.254;2.058;0.215;0.145;0.444;0.211;0.018;0.083;0.712;0.025;101.165;2.622;0.922;;0.055;0.041;0.158;0.24;0;0;0.332;0.025;0.877;0.076;0.332
86868;31.01.2013;6211;GS;;;;;;;130.94;147.86;147.86;989464;480500;;0.159141;0.063509;86868;31.12.2011;30.09.2012;31.01.2013;13.742;14.204;2.439;0.215;0.145;0.444;0.211;0.018;0.083;0.712;0.025;101.165;2.622;0.922;;0.055;0.041;0.158;0.24;0;0;0.332;0.025;1.04;-2.606;2.056
86868;28.02.2013;6211;GS;15.01.2013;28.03.2013;;0.5;0;0;147.52;158.64999;149.75999;925043;480500;;0.01285;0.0035;86868;31.12.2012;31.12.2012;28.02.2013;10.712;10.599;5.587;0.124;0.182;0.475;0.272;0.021;0.109;0.7;0.015;104.945;2.536;0.919;;0.056;0.044;0.181;0.243;0;0;0.314;0.006;1.035;-2.826;1.534
86868;28.03.2013;6211;GS;;;;;;;145.38;156.62;147.14999;828924;465503;;-0.017428;0.031419;86868;31.12.2012;31.12.2012;31.03.2013;10.526;10.414;5.319;0.124;0.182;0.475;0.272;0.021;0.109;0.7;0.015;104.945;2.536;0.919;;0.056;0.044;0.181;0.243;0;0;0.314;0.006;0.985;-3.199;1.507
86868;30.04.2013;6211;GS;;;;;;;138.60001;149.46001;146.07001;818404;460782;;-0.007339;0.002477;86868;31.12.2012;31.12.2012;30.04.2013;10.448;10.338;5.226;0.124;0.182;0.475;0.272;0.021;0.109;0.7;0.015;104.945;2.536;0.919;;0.056;0.044;0.181;0.243;0;0;0.314;0.006;0.968;6.956;1.559
86868;31.05.2013;6211;GS;16.04.2013;27.06.2013;;0.5;0;0;142.61;164.35001;162.08;894902;458505;;0.109605;0.023985;86868;31.12.2012;31.03.2013;31.05.2013;11.17;11.163;20.399;0.191;0.185;0.473;0.277;0.021;0.111;0.702;0.015;105.001;2.545;0.92;;0.054;0.043;0.165;0.082;0;0;0.314;-0.004;1.046;5.439;1.622
86868;28.06.2013;6211;GS;;;;;;;150.78;167.49001;151.25;760417;458505;;-0.066819;-0.013012;86868;31.12.2012;31.03.2013;30.06.2013;10.424;10.417;19.036;0.191;0.185;0.473;0.277;0.021;0.111;0.702;0.015;105.001;2.545;0.92;;0.054;0.043;0.165;0.082;0;0;0.314;-0.004;0.976;3.345;1.514
86868;31.07.2013;6211;GS;;;;;;;150.42999;166.25999;164.03;653283;458505;;0.084496;0.054898;86868;31.12.2012;31.03.2013;31.07.2013;11.305;11.297;20.645;0.191;0.185;0.473;0.277;0.021;0.111;0.702;0.015;105.001;2.545;0.92;;0.054;0.043;0.165;0.082;0;0;0.314;-0.004;1.059;1.464;2.039
86868;30.08.2013;6211;GS;15.07.2013;27.09.2013;;0.5;0;0;152.13;168.32001;152.13;521541;449104;;-0.072548;-0.017278;86868;31.12.2012;30.06.2013;31.08.2013;9.164;9.254;7.111;0.178;0.2;0.474;0.294;0.021;0.124;0.696;0.015;106.372;2.496;0.919;;0.058;0.045;0.169;-0.029;0;0;0.314;0.001;0.964;1.063;1.67
86868;30.09.2013;6211;GS;;;;;;;154.75999;169.75;158.21001;789110;449104;;0.039966;0.051828;86868;31.12.2012;30.06.2013;30.09.2013;9.531;9.623;7.395;0.178;0.2;0.474;0.294;0.021;0.124;0.696;0.015;106.372;2.496;0.919;;0.058;0.045;0.169;-0.029;0;0;0.314;0.001;1.003;1.062;1.737
86868;31.10.2013;6211;GS;;;;;;;153.05;162.25;160.86;751890;449104;;0.01675;0.025762;86868;31.12.2012;30.06.2013;31.10.2013;9.69;9.785;7.519;0.178;0.2;0.474;0.294;0.021;0.124;0.696;0.015;106.372;2.496;0.919;;0.058;0.045;0.169;-0.029;0;0;0.314;0.001;1.02;1.455;1.981
86868;29.11.2013;6211;GS;17.10.2013;30.12.2013;;0.55;0;0;159.64;169.48;168.94;574206;453231;;0.05023;0.023398;86868;31.12.2012;30.09.2013;30.11.2013;10.086;10.245;14.657;0.187;0.209;0.484;0.304;0.021;0.123;0.693;0.015;104.682;2.476;0.917;;0.058;0.044;0.158;-0.239;0;0;0.314;-0.004;1.087;1.683;2.037
86868;31.12.2013;6211;GS;;;;;;;165.56;177.25999;177.25999;557548;453231;;0.049248;0.025242;86868;31.12.2012;30.09.2013;31.12.2013;10.583;10.75;15.379;0.187;0.209;0.484;0.304;0.021;0.123;0.693;0.015;104.682;2.476;0.917;;0.058;0.044;0.158;-0.239;0;0;0.314;-0.004;1.141;1.599;2.024
86868;31.01.2014;6211;GS;;;;;;;163.89999;179.37;164.12;678034;453231;;-0.074128;-0.001282;86868;31.12.2012;30.09.2013;31.01.2014;9.798;9.953;14.239;0.187;0.209;0.484;0.304;0.021;0.123;0.693;0.015;104.682;2.476;0.917;;0.058;0.044;0.158;-0.239;0;0;0.314;-0.004;1.056;;
86868;28.02.2014;6211;GS;16.01.2014;28.03.2014;;0.55;0;0;159.82001;166.53999;166.45;718364;452752;;0.014197;0.044257;86868;31.12.2013;31.12.2013;28.02.2014;10.371;10.766;16.588;0.128;0.198;0.47;0.289;0.021;0.114;0.681;0.005;90.552;2.374;0.914;;0.058;0.044;0.161;-0.162;0;0;0.31;-0.004;1.062;5.74;1.972
86868;31.03.2014;6211;GS;;;;;;;161.73;174.25999;163.85001;695577;452752;;-0.01562;0.001028;86868;31.12.2013;31.12.2013;31.03.2014;10.209;10.598;16.329;0.128;0.198;0.47;0.289;0.021;0.114;0.681;0.005;90.552;2.374;0.914;;0.058;0.044;0.161;-0.162;0;0;0.31;-0.004;1.045;11.704;1.941
86868;30.04.2014;6211;GS;;;;;;;152.72;167.27;159.82001;787071;449472;;-0.024596;-0.022319;86868;31.12.2013;31.12.2013;30.04.2014;9.958;10.338;15.812;0.128;0.198;0.47;0.289;0.021;0.114;0.681;0.005;90.552;2.374;0.914;;0.058;0.044;0.161;-0.162;0;0;0.31;-0.004;1.012;-26.637;1.918
86868;30.05.2014;6211;GS;17.04.2014;27.06.2014;;0.55;0;0;154.53999;161.77;159.81;511279;447176;;-0.000063;0.006647;86868;31.12.2013;31.03.2014;31.05.2014;10.212;10.514;11.871;0.222;0.196;0.471;0.286;0.02;0.11;0.687;0.005;96.651;2.414;0.915;;0.062;0.043;0.141;-0.112;0;0;0.31;-0.002;0.994;3.694;1.383
86868;30.06.2014;6211;GS;;;;;;;160.03;170.24001;167.44;483207;447176;;0.047744;0.039501;86868;31.12.2013;31.03.2014;30.06.2014;10.699;11.016;12.438;0.222;0.196;0.471;0.286;0.02;0.11;0.687;0.005;96.651;2.414;0.915;;0.062;0.043;0.141;-0.112;0;0;0.31;-0.002;1.041;31.135;1.526
86868;31.07.2014;6211;GS;;;;;;;163.42;176.82001;172.87;599836;457800;;0.032429;-0.035223;86868;31.12.2013;31.03.2014;31.07.2014;11.046;11.373;13.146;0.222;0.196;0.471;0.286;0.02;0.11;0.687;0.005;96.651;2.414;0.915;;0.062;0.043;0.141;-0.112;0;0;0.31;-0.002;1.101;1.758;1.397
86868;29.08.2014;6211;GS;14.07.2014;29.09.2014;;0.55;0;0;169.10001;179.11;179.11;460577;440580;;0.036097;0.033697;86868;31.12.2013;30.06.2014;31.08.2014;11.237;11.474;-16.498;0.225;0.198;0.467;0.289;0.02;0.111;0.685;0.005;92.105;2.414;0.912;;0.064;0.044;0.14;0.037;0;0;0.31;-0.014;1.09;1.598;1.41
86868;30.09.2014;6211;GS;;;;;;;177.39999;187.89;183.57001;524455;440580;;0.024901;-0.044988;86868;31.12.2013;30.06.2014;30.09.2014;11.516;11.76;-16.909;0.225;0.198;0.467;0.289;0.02;0.111;0.685;0.005;92.105;2.414;0.912;;0.064;0.044;0.14;0.037;0;0;0.31;-0.014;1.117;1.623;1.445
86868;31.10.2014;6211;GS;;;;;;;172.58;189.99001;189.99001;830743;452800;;0.034973;0.014199;86868;31.12.2013;30.06.2014;31.10.2014;11.919;12.171;-17.986;0.225;0.198;0.467;0.289;0.02;0.111;0.685;0.005;92.105;2.414;0.912;;0.064;0.044;0.14;0.037;0;0;0.31;-0.014;1.188;1.289;1.475
86868;28.11.2014;6211;GS;15.10.2014;30.12.2014;;0.6;0;0;188.41;191.88;188.41;401278;435546;;-0.008316;-0.002457;86868;31.12.2013;30.09.2014;30.11.2014;10.967;10.897;-7.959;0.21;0.21;0.469;0.309;0.021;0.121;0.681;0.005;90.555;2.379;0.909;;0.065;0.046;0.141;0.076;0;0;0.31;-0.021;1.123;0.86;1.279
86868;31.12.2014;6211;GS;;;;;;;183.31;196.89;193.83;702734;435546;;0.028767;-0.00019;86868;31.12.2013;30.09.2014;31.12.2014;11.282;11.211;-8.188;0.21;0.21;0.469;0.309;0.021;0.121;0.681;0.005;90.555;2.379;0.909;;0.065;0.046;0.141;0.076;0;0;0.31;-0.021;1.155;0.979;1.391
86868;30.01.2015;6211;GS;;;;;;;172.41;194.41;172.41;641226;435546;;-0.110509;-0.019073;86868;31.12.2013;30.09.2014;31.01.2015;10.036;9.972;-7.283;0.21;0.21;0.469;0.309;0.021;0.121;0.681;0.005;90.555;2.379;0.909;;0.065;0.046;0.141;0.076;0;0;0.31;-0.021;1.028;1.008;1.242
86868;27.02.2015;6211;GS;15.01.2015;30.03.2015;;0.6;0;0;175.49001;192.22;189.78999;501502;435621;;0.100806;0.054123;86868;31.12.2014;31.12.2014;28.02.2015;11.054;11.118;-10.846;0.131;0.213;0.468;0.311;0.021;0.117;0.679;-0.01;82.731;2.375;0.903;;0.065;0.045;0.142;-0.019;0;0;0.319;-0.018;1.123;9.989;1.395
86868;31.03.2015;6211;GS;;;;;;;182.71001;193.13;187.97;503107;435621;;-0.00959;-0.005112;86868;31.12.2014;31.12.2014;31.03.2015;10.948;11.012;-10.742;0.131;0.213;0.468;0.311;0.021;0.117;0.679;-0.01;82.731;2.375;0.903;;0.065;0.045;0.142;-0.019;0;0;0.319;-0.018;1.113;9.893;1.382
86868;30.04.2015;6211;GS;;;;;;;191.55;201.10001;196.42;557482;450900;;0.044954;0.015127;86868;31.12.2014;31.12.2014;30.04.2015;11.44;11.507;-11.618;0.131;0.213;0.468;0.311;0.021;0.117;0.679;-0.01;82.731;2.375;0.903;;0.065;0.045;0.142;-0.019;0;0;0.319;-0.018;1.203;2.728;1.391
86868;29.05.2015;6211;GS;15.04.2015;29.06.2015;;0.65;0;0;196.25;209.06;206.19;466971;432016;;0.04974;0.003962;86868;31.12.2014;31.03.2015;31.05.2015;10.841;10.858;26.855;0.214;0.228;0.466;0.326;0.022;0.128;0.677;-0.01;84.001;2.353;0.903;;0.066;0.047;0.14;0.05;0;0;0.319;-0.007;1.173;0.763;1.331
86868;30.06.2015;6211;GS;;;;;;;206.42999;218.39999;208.78999;579018;432016;;0.01261;-0.013473;86868;31.12.2014;31.03.2015;30.06.2015;10.977;10.995;27.193;0.214;0.228;0.466;0.326;0.022;0.128;0.677;-0.01;84.001;2.353;0.903;;0.066;0.047;0.14;0.05;0;0;0.319;-0.007;1.188;0.772;1.347
86868;31.07.2015;6211;GS;;;;;;;204.06;213.25;205.07001;519744;432016;;-0.017817;-0.027144;86868;31.12.2014;31.03.2015;31.07.2015;10.782;10.799;26.709;0.214;0.228;0.466;0.326;0.022;0.128;0.677;-0.01;84.001;2.353;0.903;;0.066;0.047;0.14;0.05;0;0;0.319;-0.007;1.167;0.986;1.34
86868;31.08.2015;6211;GS;15.07.2015;29.09.2015;;0.65;0;0;178.22;205.97;188.60001;656975;432871;;-0.080314;-0.047295;86868;31.12.2014;30.06.2015;31.08.2015;11.2;11.173;-16.125;0.259;0.205;0.437;0.3;0.021;0.113;0.675;-0.01;78.11;2.349;0.902;;0.072;0.047;0.136;-0.064;0;0;0.319;-0.015;1.068;2.89;1.236
86868;30.09.2015;6211;GS;;;;;;;171.86;188.64;173.75999;759641;432871;;-0.078685;-0.049922;86868;31.12.2014;30.06.2015;30.09.2015;10.318;10.294;-14.856;0.259;0.205;0.437;0.3;0.021;0.113;0.675;-0.01;78.11;2.349;0.902;;0.072;0.047;0.136;-0.064;0;0;0.319;-0.015;0.984;3.445;1.166
86868;30.10.2015;6211;GS;;;;;;;176.02;191.32001;187.5;687212;432871;;0.079075;0.052873;86868;31.12.2014;30.06.2015;31.10.2015;11.134;11.108;-16.031;0.259;0.205;0.437;0.3;0.021;0.113;0.675;-0.01;78.11;2.349;0.902;;0.072;0.047;0.136;-0.064;0;0;0.319;-0.015;1.062;-1.823;1.473
86868;30.11.2015;6211;GS;14.10.2015;30.12.2015;;0.65;0;0;188.67;199.17;190.02;506962;426536;;0.01344;0.007333;86868;31.12.2014;30.09.2015;30.11.2015;10.167;12.485;15.787;0.295;0.19;0.464;0.278;0.021;0.1;0.676;-0.01;72.801;2.371;0.9;;0.068;0.045;0.13;-0.045;0;0;0.319;-0.003;1.059;-1.402;1.915
86868;31.12.2015;6211;GS;;;;;;;175.49001;193.07001;180.23;654716;426536;;-0.051521;-0.035887;86868;31.12.2014;30.09.2015;31.12.2015;9.643;11.842;14.974;0.295;0.19;0.464;0.278;0.021;0.1;0.676;-0.01;72.801;2.371;0.9;;0.068;0.045;0.13;-0.045;0;0;0.319;-0.003;1.005;-1.24;1.827
92611;30.05.2008;6153;V;;;;;;;76.35;88.5;86.36;3885584;447889;;0.034871;0.031787;92611;30.09.2007;31.03.2008;31.05.2008;8.5;-26.654;-72.49;;-0.148;0.448;-0.194;0.136;-0.047;0.002;0.104;12.23;0.002;0.416;1.287;;0.221;4.013;12.617;0;0.096;0.201;0.009;1.563;;-1.296
92611;30.06.2008;6153;V;;;;;;;77.74;87.56;81.31;2555741;447889;;-0.058476;-0.086625;92611;30.09.2007;31.03.2008;30.06.2008;8.003;-25.096;-68.251;;-0.148;0.448;-0.194;0.136;-0.047;0.002;0.104;12.23;0.002;0.416;1.287;;0.221;4.013;12.617;0;0.096;0.201;0.009;1.471;;-1.164
92611;31.07.2008;6153;V;;;;;;;68.42;81.41;73.06;3332398;447889;;-0.101464;-0.001295;92611;30.09.2007;31.03.2008;31.07.2008;7.191;-22.549;-61.326;;-0.148;0.448;-0.194;0.136;-0.047;0.002;0.104;12.23;0.002;0.416;1.287;;0.221;4.013;12.617;0;0.096;0.201;0.009;1.322;;-1.046
92611;29.08.2008;6153;V;11.06.2008;29.08.2008;;0.105;0;0;69.5;75.9;75.9;1585860;447759;;0.038872;0.013023;92611;30.09.2007;30.06.2008;31.08.2008;6.658;-37.206;-111.21;;-0.095;0.468;-0.105;0.118;-0.032;0.003;0.104;11.911;0.003;0.39;1.432;;0.221;4.253;12.617;0;0.096;0.201;0.009;1.354;;-1.674
92611;30.09.2008;6153;V;;;;;;;57.8;74.99;61.39;2548657;447755;;-0.191173;-0.120091;92611;30.09.2007;30.06.2008;30.09.2008;5.385;-30.093;-89.95;;-0.095;0.468;-0.105;0.118;-0.032;0.003;0.104;11.911;0.003;0.39;1.432;;0.221;4.253;12.617;0;0.096;0.201;0.009;1.095;;-1.349
92611;31.10.2008;6153;V;;;;;;;46.59;61.31;55.35;3037970;447746;;-0.098387;-0.205222;92611;30.09.2007;30.06.2008;31.10.2008;4.855;-27.132;-81.098;;-0.095;0.468;-0.105;0.118;-0.032;0.003;0.104;11.911;0.003;0.39;1.432;;0.221;4.253;12.617;0;0.096;0.201;0.009;0.988;;-1.243
92611;28.11.2008;6153;V;16.10.2008;02.12.2008;;0.105;0;0;46.38;59.81;52.56;1925134;448979;;-0.050406;-0.13032;92611;30.09.2008;30.09.2008;30.11.2008;23.154;50.538;44.441;0.116;0.128;0.496;0.213;0.158;;0.002;0.042;11.763;0.002;0.363;1.56;;0.318;6.092;4.502;0;0.094;0.191;-0.014;0.946;2.644;2.453
92611;31.12.2008;6153;V;;;;;;;48.05;56.16;52.45;1412154;448979;;-0.002093;0.042176;92611;30.09.2008;30.09.2008;31.12.2008;23.106;50.433;44.348;0.116;0.128;0.496;0.213;0.158;;0.002;0.042;11.763;0.002;0.363;1.56;;0.318;6.092;4.502;0;0.094;0.191;-0.014;0.944;2.639;2.472
92611;30.01.2009;6153;V;;;;;;;42.42;57.61;49.35;1606979;448979;;-0.059104;-0.024042;92611;30.09.2008;30.09.2008;31.01.2009;21.74;47.452;41.727;0.116;0.128;0.496;0.213;0.158;;0.002;0.042;11.763;0.002;0.363;1.56;;0.318;6.092;4.502;0;0.094;0.191;-0.014;0.888;2.483;2.416
92611;27.02.2009;6153;V;26.01.2009;03.03.2009;;0.105;0;0;48.39;56.71;56.71;1864332;448865;;0.149139;-0.107667;92611;30.09.2008;31.12.2008;28.02.2009;5.763;11.621;47.758;0.394;0.146;0.518;0.247;0.103;0.04;0.003;0.042;10.838;0.002;0.342;1.694;;0.193;4.489;2.934;0;0.094;0.191;-0.013;0.999;0.608;0.596
92611;31.03.2009;6153;V;;;;;;;49.8;56.31;55.6;2320243;448864;;-0.019573;0.107474;92611;30.09.2008;31.12.2008;31.03.2009;5.65;11.393;46.823;0.394;0.146;0.518;0.247;0.103;0.04;0.003;0.042;10.838;0.002;0.342;1.694;;0.193;4.489;2.934;0;0.094;0.191;-0.013;0.979;0.596;0.583
92611;30.04.2009;6153;V;;;;;;;54.29;64.96;64.96;2229820;449020;;0.168345;0.192762;92611;30.09.2008;31.12.2008;30.04.2009;6.602;13.311;54.725;0.394;0.146;0.518;0.247;0.103;0.04;0.003;0.042;10.838;0.002;0.342;1.694;;0.193;4.489;2.934;0;0.094;0.191;-0.013;1.145;0.697;0.676
92611;29.05.2009;6153;V;23.04.2009;02.06.2009;;0.105;0;0;64.47;68.43;67.71;1987172;449094;;0.042334;0.10233;92611;30.09.2008;31.03.2009;31.05.2009;6.412;11.064;25.319;0.261;0.175;0.536;0.316;0.107;0.047;0.003;0.042;10.111;0.003;0.334;1.732;;0.201;4.697;3.047;0;0.094;0.191;0.001;1.17;0.453;0.555
92611;30.06.2009;6153;V;;;;;;;61.09;69.8;62.26;1930942;449094;;-0.08049;0.023921;92611;30.09.2008;31.03.2009;30.06.2009;5.896;10.173;23.281;0.261;0.175;0.536;0.316;0.107;0.047;0.003;0.042;10.111;0.003;0.334;1.732;;0.201;4.697;3.047;0;0.094;0.191;0.001;1.076;0.416;0.502
92611;31.07.2009;6153;V;;;;;;;59.49;68.19;65.46;1538029;460127;;0.051397;0.085217;92611;30.09.2008;31.03.2009;31.07.2009;6.199;10.696;25.079;0.261;0.175;0.536;0.316;0.107;0.047;0.003;0.042;10.111;0.003;0.334;1.732;;0.201;4.697;3.047;0;0.094;0.191;0.001;1.159;0.438;0.535
92611;31.08.2009;6153;V;27.07.2009;01.09.2009;;0.105;0;0;66.43;71.1;71.1;940027;460127;;0.086159;0.056864;92611;30.09.2008;30.06.2009;31.08.2009;6.608;9.115;31.427;0.225;0.22;0.551;0.401;0.111;0.058;0.002;0.042;9.409;0.002;0.324;1.811;;0.205;4.097;3.103;0;0.094;0.191;-0.013;1.237;0.326;0.472
92611;30.09.2009;6153;V;;;;;;;69.11;74.41;69.11;990686;460127;;-0.027989;0.071255;92611;30.09.2008;30.06.2009;30.09.2009;6.423;8.86;30.547;0.225;0.22;0.551;0.401;0.111;0.058;0.002;0.042;9.409;0.002;0.324;1.811;;0.205;4.097;3.103;0;0.094;0.191;-0.013;1.202;0.316;0.46
92611;30.10.2009;6153;V;;;;;;;67.79;77.28;75.76;1595623;470000;;0.096223;-0.050612;92611;30.09.2008;30.06.2009;31.10.2009;7.041;9.713;34.205;0.225;0.22;0.551;0.401;0.111;0.058;0.002;0.042;9.409;0.002;0.324;1.811;;0.205;4.097;3.103;0;0.094;0.191;-0.013;1.346;0.347;0.505
92611;30.11.2009;6153;V;21.10.2009;01.12.2009;;0.125;0;0;77.29;81.79;81;901713;470210;;0.069166;0.028476;92611;30.09.2009;30.09.2009;30.11.2009;28.322;26.129;68.256;0.135;0.34;0.555;0.579;0.114;0.174;0.002;0.061;7.548;0.002;0.282;2.08;;0.205;5.004;3.012;0;0.133;0.165;-0.053;1.411;1.192;1.32
92611;31.12.2009;6153;V;;;;;;;79.93;88.97;87.46;2049717;468993;;0.079753;0.055001;92611;30.09.2009;30.09.2009;31.12.2009;30.58;28.213;73.509;0.135;0.34;0.555;0.579;0.114;0.174;0.002;0.061;7.548;0.002;0.282;2.08;;0.205;5.004;3.012;0;0.133;0.165;-0.053;1.519;1.211;1.411
92611;29.01.2010;6153;V;;;;;;;81.15;88.14;82.03;870348;468993;;-0.062086;-0.011388;92611;30.09.2009;30.09.2009;31.01.2010;28.682;26.461;68.945;0.135;0.34;0.555;0.579;0.114;0.174;0.002;0.061;7.548;0.002;0.282;2.08;;0.205;5.004;3.012;0;0.133;0.165;-0.053;1.425;1.136;1.323
92611;26.02.2010;6153;V;21.01.2010;02.03.2010;;0.125;0;0;82.56;86.96;85.28;995428;469281;;0.03962;0.033603;92611;30.09.2009;31.12.2009;28.02.2010;6.945;6.308;116.338;0.13;0.356;0.564;0.597;0.125;0.097;0.002;0.061;7.817;0.002;0.288;2.135;;0.222;4.541;3.633;0;0.133;0.165;-0.069;1.467;0.219;0.311
92611;31.03.2010;6153;V;;;;;;;86.45;93.25;91.03;1179021;469281;;0.067425;0.069289;92611;30.09.2009;31.12.2009;31.03.2010;7.413;6.733;124.182;0.13;0.356;0.564;0.597;0.125;0.097;0.002;0.061;7.817;0.002;0.288;2.135;;0.222;4.541;3.633;0;0.133;0.165;-0.069;1.566;0.223;0.338
92611;30.04.2010;6153;V;;;;;;;90.23;96.59;90.23;826375;494000;;-0.008788;0.057843;92611;30.09.2009;31.12.2009;30.04.2010;7.348;6.674;129.574;0.13;0.356;0.564;0.597;0.125;0.097;0.002;0.061;7.817;0.002;0.288;2.135;;0.222;4.541;3.633;0;0.133;0.165;-0.069;1.634;0.221;0.335
92611;28.05.2010;6153;V;20.04.2010;02.06.2010;;0.125;0;0;70.09;89.27;72.46;3297850;494994;;-0.196941;-0.076929;92611;30.09.2009;31.03.2010;31.05.2010;5.44;4.977;49.816;0.126;0.365;0.573;0.602;0.133;0.102;0.002;0.061;7.402;0.002;0.274;2.285;;0.231;4.909;3.865;0;0.133;0.165;-0.062;1.291;0.151;0.251
92611;30.06.2010;6153;V;;;;;;;70.75;80.9;70.75;1972974;494994;;-0.023599;-0.056799;92611;30.09.2009;31.03.2010;30.06.2010;5.312;4.859;48.64;0.126;0.365;0.573;0.602;0.133;0.102;0.002;0.061;7.402;0.002;0.274;2.285;;0.231;4.909;3.865;0;0.133;0.165;-0.062;1.26;0.148;0.249
92611;30.07.2010;6153;V;;;;;;;71.22;77.38;73.35;1179690;496000;;0.036749;0.05994;92611;30.09.2009;31.03.2010;31.07.2010;5.507;5.038;50.53;0.126;0.365;0.573;0.602;0.133;0.102;0.002;0.061;7.402;0.002;0.274;2.285;;0.231;4.909;3.865;0;0.133;0.165;-0.062;1.309;0.153;0.258
92611;31.08.2010;6153;V;22.07.2010;01.09.2010;;0.125;0;0;68.98;75.27;68.98;1253933;496667;;-0.059577;-0.047566;92611;30.09.2009;30.06.2010;31.08.2010;4.725;4.725;21.561;0.132;0.346;0.586;0.55;0.143;0.1;0.002;0.061;7;0.001;0.26;2.448;;0.243;6.895;4.729;0;0.133;0.165;-0.035;1.203;0.144;0.24
92611;30.09.2010;6153;V;;;;;;;65.48;74.41;74.26;1590217;496667;;0.076544;0.096418;92611;30.09.2009;30.06.2010;30.09.2010;5.086;5.086;23.211;0.132;0.346;0.586;0.55;0.143;0.1;0.002;0.061;7;0.001;0.26;2.448;;0.243;6.895;4.729;0;0.133;0.165;-0.035;1.295;0.155;0.258
92611;29.10.2010;6153;V;;;;;;;73.24;80.63;78.16;1024241;493000;;0.052518;0.040681;92611;30.09.2009;30.06.2010;31.10.2010;5.353;5.353;24.25;0.132;0.346;0.586;0.55;0.143;0.1;0.002;0.061;7;0.001;0.26;2.448;;0.243;6.895;4.729;0;0.133;0.165;-0.035;1.353;0.163;0.273
92611;30.11.2010;6153;V;20.10.2010;07.12.2010;;0.15;0;0;73.85;79.99;73.85;792923;496665;;-0.055143;0.010736;92611;30.09.2010;30.09.2010;30.11.2010;18.985;18.416;13.63;0.124;0.368;0.598;0.575;0.147;0.106;0.001;0.321;6.186;0.001;0.251;2.497;;0.246;7.325;4.866;0;0.12;0.152;-0.008;1.256;0.985;0.976
92611;31.12.2010;6153;V;;;;;;;66.9;80.89;70.38;2202705;496799;;-0.046987;0.068851;92611;30.09.2010;30.09.2010;31.12.2010;18.093;17.551;12.993;0.124;0.368;0.598;0.575;0.147;0.106;0.001;0.321;6.186;0.001;0.251;2.497;;0.246;7.325;4.866;0;0.12;0.152;-0.008;1.198;0.938;0.931
92611;31.01.2011;6153;V;;;;;;;69.12;73.17;69.85;1395455;496799;;-0.007531;0.014412;92611;30.09.2010;30.09.2010;31.01.2011;17.956;17.419;12.895;0.124;0.368;0.598;0.575;0.147;0.106;0.001;0.321;6.186;0.001;0.251;2.497;;0.246;7.325;4.866;0;0.12;0.152;-0.008;1.189;0.931;0.918
92611;28.02.2011;6153;V;27.01.2011;01.03.2011;;0.15;0;0;70.7;76.14;73.05;1143589;494673;;0.045813;0.037036;92611;30.09.2010;31.12.2010;28.02.2011;4.422;4.328;9.698;0.124;0.37;0.602;0.577;0.155;0.11;0.001;0.321;6.452;0.001;0.249;2.61;;0.253;8.069;5.771;0;0.12;0.152;0.019;1.216;0.209;0.229
92611;31.03.2011;6153;V;;;;;;;70.96;75.83;73.62;1321397;494673;;0.007803;0.008605;92611;30.09.2010;31.12.2010;31.03.2011;4.456;4.361;9.774;0.124;0.37;0.602;0.577;0.155;0.11;0.001;0.321;6.452;0.001;0.249;2.61;;0.253;8.069;5.771;0;0.12;0.152;0.019;1.225;0.211;0.231
92611;29.04.2011;6153;V;;;;;;;74.22;78.89;78.12;801997;494673;;0.061125;0.019203;92611;30.09.2010;31.12.2010;30.04.2011;4.729;4.628;10.371;0.124;0.37;0.602;0.577;0.155;0.11;0.001;0.321;6.452;0.001;0.249;2.61;;0.253;8.069;5.771;0;0.12;0.152;0.019;1.3;0.224;0.245
92611;31.05.2011;6153;V;25.04.2011;07.06.2011;;0.15;0;0;76.92;81.06;81.06;999223;523239;;0.037634;-0.018549;92611;30.09.2010;31.03.2011;31.05.2011;4.595;4.513;11.402;0.123;0.377;0.613;0.588;0.16;0.113;0.001;0.321;6.162;0.001;0.246;2.658;;0.257;8.843;6.611;0;0.12;0.152;0.014;1.397;0.208;0.239
92611;30.06.2011;7389;V;;;;;;;73.37;86.57;84.26;1966008;523239;;0.039477;-0.024106;92611;30.09.2010;31.03.2011;30.06.2011;4.777;4.692;11.852;0.123;0.377;0.613;0.588;0.16;0.113;0.001;0.321;6.162;0.001;0.246;2.658;;0.257;8.843;6.611;0;0.12;0.152;0.014;1.452;0.216;0.244
92611;29.07.2011;7389;V;;;;;;;85.54;90.15;85.54;1132122;521276;;0.015191;-0.021813;92611;30.09.2010;31.03.2011;31.07.2011;4.849;4.763;11.987;0.123;0.377;0.613;0.588;0.16;0.113;0.001;0.321;6.162;0.001;0.246;2.658;;0.257;8.843;6.611;0;0.12;0.152;0.014;1.469;0.21;0.251
