PERMNO,date,SICCD,TICKER,DCLRDT,PAYDT,HSICMG,DIVAMT,FACPR,FACSHR,BIDLO,ASKHI,PRC,VOL,SHROUT,SPREAD,RETX,ewretd
22592,30/04/2013,3841,MMM,,,,,,,103.79000,108.25000,104.71000,672363,690195,,-0.015050,0.002477
22592,31/05/2013,3841,MMM,14/05/2013,12/06/2013,,0.63500,0.00000,0.00000,104.55000,112.01000,110.27000,623302,690195,,0.053099,0.023985
22592,28/06/2013,3841,MMM,,,,,,,107.50000,112.97000,109.35000,533064,690195,,-0.008343,-0.013012
22592,31/07/2013,3841,MMM,,,,,,,108.73000,117.43000,117.43000,525257,683468,,0.073891,0.054898
22592,30/08/2013,3841,MMM,13/08/2013,12/09/2013,,0.63500,0.00000,0.00000,112.73000,118.68000,113.58000,440635,683468,,-0.032785,-0.017278
22592,30/09/2013,3841,MMM,,,,,,,113.22000,121.57000,119.41000,532384,683468,,0.051329,0.051828
22592,31/10/2013,3841,MMM,,,,,,,117.16000,125.85000,125.85000,543704,673270,,0.053932,0.025762
22592,29/11/2013,3841,MMM,11/11/2013,12/12/2013,,0.63500,0.00000,0.00000,125.90000,133.50999,133.50999,458361,673270,,0.060866,0.023398
22592,31/12/2013,3841,MMM,,,,,,,126.43000,140.25000,140.25000,734014,665242,,0.050483,0.025242
22592,31/01/2014,3841,MMM,,,,,,,128.05000,138.45000,128.19000,604080,663296,,-0.085989,-0.001282
22592,28/02/2014,3841,MMM,17/12/2013,12/03/2014,,0.85500,0.00000,0.00000,123.90000,134.73000,134.73000,623548,662692,,0.051018,0.044257
22592,31/03/2014,3841,MMM,,,,,,,129.83000,135.66000,135.66000,602341,657808,,0.006903,0.001028
22592,30/04/2014,3841,MMM,,,,,,,132.39000,139.09000,139.09000,524158,654278,,0.025284,-0.022319
22592,30/05/2014,3841,MMM,13/05/2014,12/06/2014,,0.85500,0.00000,0.00000,139.28999,142.82001,142.55000,484950,654278,,0.024876,0.006647
22592,30/06/2014,3841,MMM,,,,,,,142.25999,145.32001,143.24001,356555,654278,,0.004840,0.039501
22592,31/07/2014,3841,MMM,,,,,,,140.89000,146.17000,140.89000,433224,647969,,-0.016406,-0.035223
22592,29/08/2014,3841,MMM,11/08/2014,12/09/2014,,0.85500,0.00000,0.00000,139.13000,144.70000,144.00000,410442,647969,,0.022074,0.033697
22592,30/09/2014,3841,MMM,,,,,,,141.67999,146.84000,141.67999,517870,647969,,-0.016111,-0.044988
22592,31/10/2014,3841,MMM,,,,,,,132.89999,153.77000,153.77000,850133,640819,,0.085333,0.014199
22592,28/11/2014,3841,MMM,11/11/2014,12/12/2014,,0.85500,0.00000,0.00000,153.30000,160.16000,160.09000,410783,640819,,0.041100,-0.002457
22592,31/12/2014,3841,MMM,,,,,,,156.85001,167.27000,164.32001,534997,636040,,0.026423,-0.000190
22592,30/01/2015,3841,MMM,,,,,,,158.64999,166.13000,162.30000,547546,636040,,-0.012293,-0.019073
22592,27/02/2015,3841,MMM,16/12/2014,12/03/2015,,1.02500,0.00000,0.00000,164.42000,169.61000,168.64999,373657,634750,,0.039125,0.054123
22592,31/03/2015,3841,MMM,,,,,,,161.73000,170.50000,164.95000,481441,635317,,-0.021939,-0.005112
22592,30/04/2015,3841,MMM,,,,,,,156.39000,167.07001,156.39000,532424,634341,,-0.051895,0.015127
22592,29/05/2015,3841,MMM,12/05/2015,12/06/2015,,1.02500,0.00000,0.00000,157.64000,163.30000,159.08000,428209,634341,,0.017201,0.003962
22592,30/06/2015,3841,MMM,,,,,,,153.95000,160.16000,154.30000,485182,634341,,-0.030048,-0.013473
22592,31/07/2015,3841,MMM,,,,,,,148.71001,157.17000,151.34000,547724,624745,,-0.019183,-0.027144
22592,31/08/2015,3841,MMM,10/08/2015,12/09/2015,,1.02500,0.00000,0.00000,137.64000,151.24001,142.14000,592460,624745,,-0.060790,-0.047295
22592,30/09/2015,3841,MMM,,,,,,,137.58000,144.20000,141.77000,652533,624745,,-0.002603,-0.049922
22592,30/10/2015,3841,MMM,,,,,,,140.80000,158.08000,157.21001,543740,615713,,0.108909,0.052873
22592,30/11/2015,3841,MMM,10/11/2015,12/12/2015,,1.02500,0.00000,0.00000,155.64999,159.92000,156.58000,424135,615713,,-0.004007,0.007333
22592,31/12/2015,3841,MMM,,,,,,,146.92000,158.22000,150.64000,611168,615713,,-0.037936,-0.035887
22752,31/01/2006,2834,MRK,,,,,,,32.75000,34.70000,34.50000,2073602,2186632,,0.084565,0.076354
22752,28/02/2006,2834,MRK,,,,,,,33.69000,36.05000,34.86000,1732282,2186632,,0.010435,0.004836
22752,31/03/2006,2834,MRK,28/02/2006,03/04/2006,,0.38000,0.00000,0.00000,34.51000,36.23000,35.23000,1542236,2187042,,0.010614,0.036978
22752,28/04/2006,2834,MRK,,,,,,,33.80000,35.99000,34.42000,1683680,2187042,,-0.022992,0.009791
22752,31/05/2006,2834,MRK,23/05/2006,03/07/2006,,0.38000,0.00000,0.00000,33.14000,35.13000,33.29000,2225585,2182507,,-0.032830,-0.044331
22752,30/06/2006,2834,MRK,,,,,,,33.37000,36.43000,36.43000,1958075,2182507,,0.094323,-0.008479
22752,31/07/2006,2834,MRK,,,,,,,36.15000,41.12000,40.27000,2329167,2182507,,0.105408,-0.022698
22752,31/08/2006,2834,MRK,25/07/2006,02/10/2006,,0.38000,0.00000,0.00000,38.83000,41.59000,40.55000,2479498,2176128,,0.006953,0.025011
22752,29/09/2006,2834,MRK,,,,,,,40.64000,42.40000,41.90000,1665995,2176128,,0.033292,0.009006
22752,31/10/2006,2834,MRK,,,,,,,41.42000,46.21000,45.42000,2224520,2176128,,0.084009,0.046211
22752,30/11/2006,2834,MRK,,,,,,,42.88000,45.90000,44.51000,2632119,2171003,,-0.020035,0.031168
22752,29/12/2006,2834,MRK,28/11/2006,02/01/2007,,0.38000,0.00000,0.00000,42.79000,45.39000,43.60000,1999023,2171003,,-0.020445,0.014800
22752,31/01/2007,2834,MRK,,,,,,,43.88000,46.22000,44.75000,1802610,2171003,,0.026376,0.022283
22752,28/02/2007,2834,MRK,,,,,,,42.94000,45.13000,44.15000,2042782,2166483,,-0.013408,0.002111
22752,30/03/2007,2834,MRK,27/02/2007,02/04/2007,,0.38000,0.00000,0.00000,43.09000,44.67000,44.17000,2278862,2169980,,0.000453,0.006545
22752,30/04/2007,2834,MRK,,,,,,,45.01000,52.43000,51.44000,2551177,2169980,,0.164591,0.027044
22752,31/05/2007,2834,MRK,,,,,,,50.98000,54.35000,52.45000,2353554,2167273,,0.019635,0.023123
22752,29/06/2007,2834,MRK,22/05/2007,02/07/2007,,0.38000,0.00000,0.00000,48.34000,52.14000,49.80000,2671191,2167273,,-0.050524,-0.007906
22752,31/07/2007,2834,MRK,,,,,,,48.66000,53.38000,49.65000,2900793,2167273,,-0.003012,-0.043537
22752,31/08/2007,2834,MRK,,,,,,,49.21000,52.36000,50.17000,2519374,2169064,,0.010473,-0.011712
22752,28/09/2007,2834,MRK,24/07/2007,01/10/2007,,0.38000,0.00000,0.00000,49.40000,52.60000,51.69000,1907274,2169064,,0.030297,0.025364
22752,31/10/2007,2834,MRK,,,,,,,51.62000,58.26000,58.26000,2414640,2169064,,0.127104,0.017406
22752,30/11/2007,2834,MRK,,,,,,,54.20000,59.96000,59.36000,3039615,2176567,,0.018881,-0.076617
22752,31/12/2007,2834,MRK,27/11/2007,02/01/2008,,0.38000,0.00000,0.00000,58.11000,60.77000,58.11000,2252264,2176567,,-0.021058,-0.010989
22752,31/01/2008,2834,MRK,,,,,,,46.10000,60.55000,46.10000,4687595,2176567,,-0.206677,-0.045066
22752,29/02/2008,2834,MRK,,,,,,,44.30000,47.57000,44.30000,3011230,2165290,,-0.039046,-0.021401
22752,31/03/2008,2834,MRK,26/02/2008,01/04/2008,,0.38000,0.00000,0.00000,37.95000,44.78000,37.95000,3814395,2184276,,-0.143341,-0.025309
22752,30/04/2008,2834,MRK,,,,,,,37.10000,41.71000,38.04000,5769628,2184276,,0.002372,0.031907
22752,30/05/2008,2836,MRK,,,,,,,38.62000,40.02000,38.96000,2844668,2146528,,0.024185,0.031787
22752,30/06/2008,2836,MRK,27/05/2008,01/07/2008,,0.38000,0.00000,0.00000,34.68000,38.89000,37.69000,4229623,2146528,,-0.032598,-0.086625
22752,31/07/2008,2836,MRK,,,,,,,31.33000,38.45000,32.90000,5098443,2146528,,-0.127089,-0.001295
22752,29/08/2008,2836,MRK,,,,,,,33.26000,36.40000,35.67000,2592000,2142474,,0.084194,0.013023
22752,30/09/2008,2836,MRK,22/07/2008,01/10/2008,,0.38000,0.00000,0.00000,30.34000,35.48000,31.56000,3451979,2142474,,-0.115223,-0.120091
22752,31/10/2008,2836,MRK,,,,,,,26.21000,32.09000,30.95000,4720103,2142474,,-0.019328,-0.205222
22752,28/11/2008,2836,MRK,,,,,,,23.56000,31.13000,26.72000,2886670,2114186,,-0.136672,-0.130320
22752,31/12/2008,2836,MRK,25/11/2008,02/01/2009,,0.38000,0.00000,0.00000,24.85000,30.40000,30.40000,3298153,2114186,,0.137725,0.042176
22752,30/01/2009,2836,MRK,,,,,,,27.45000,31.00000,28.55000,2643335,2114186,,-0.060855,-0.024042
22752,27/02/2009,2836,MRK,,,,,,,24.20000,30.77000,24.20000,3023700,2114186,,-0.152364,-0.107667
22752,31/03/2009,2836,MRK,24/02/2009,01/04/2009,,0.38000,0.00000,0.00000,20.99000,27.98000,26.75000,5839327,2107690,,0.105372,0.107474
22752,30/04/2009,2836,MRK,,,,,,,22.97000,27.00000,24.24000,4394487,2107690,,-0.093832,0.192762
22752,29/05/2009,2836,MRK,,,,,,,24.30000,27.58000,27.58000,4119624,2108365,,0.137789,0.102330
22752,30/06/2009,2836,MRK,27/05/2009,01/07/2009,,0.38000,0.00000,0.00000,24.43000,27.96000,27.96000,4496839,2108780,,0.013778,0.023921
22752,31/07/2009,2836,MRK,,,,,,,26.45000,30.99000,30.01000,4201669,2108780,,0.073319,0.085217
22752,31/08/2009,2836,MRK,,,,,,,29.36000,32.95000,32.43000,3037767,2108865,,0.080640,0.056864
22752,30/09/2009,2836,MRK,28/07/2009,01/10/2009,,0.38000,0.00000,0.00000,30.24000,32.89000,31.63000,3309918,2108865,,-0.024669,0.071255
22752,30/10/2009,2836,MRK,,,,,,,30.93000,33.73000,30.93000,4709429,2108865,,-0.022131,-0.050612
22752,30/11/2009,2834,MRK,,,,,,,30.67000,36.57000,36.21000,4719597,3054476,,0.170708,0.028476
22752,31/12/2009,2834,MRK,25/11/2009,08/01/2010,,0.38000,0.00000,0.00000,36.35000,38.00000,36.54000,2976774,3054476,,0.009114,0.055001
22752,29/01/2010,2834,MRK,,,,,,,37.01000,41.03000,38.18000,3213807,3054476,,0.044882,-0.011388
22752,26/02/2010,2834,MRK,,,,,,,36.20000,39.54000,36.88000,3049534,3054476,,-0.034049,0.033603
22752,31/03/2010,2834,MRK,23/02/2010,07/04/2010,,0.38000,0.00000,0.00000,36.67000,38.50000,37.35000,3285379,3115317,,0.012744,0.069289
22752,30/04/2010,2834,MRK,,,,,,,33.77000,37.71000,35.04000,3940187,3117651,,-0.061847,0.057843
22752,28/05/2010,2834,MRK,,,,,,,31.82000,35.81000,33.69000,4473562,3118252,,-0.038527,-0.076929
22752,30/06/2010,2834,MRK,26/05/2010,08/07/2010,,0.38000,0.00000,0.00000,33.17000,36.02000,34.97000,3911136,3118252,,0.037994,-0.056799
22752,30/07/2010,2834,MRK,,,,,,,34.22000,36.49000,34.46000,3029370,3118252,,-0.014584,0.059940
22752,31/08/2010,2834,MRK,,,,,,,34.44000,35.77000,35.16000,2377707,3073593,,0.020313,-0.047566
22752,30/09/2010,2834,MRK,27/07/2010,07/10/2010,,0.38000,0.00000,0.00000,35.35000,37.34000,36.81000,2715571,3073593,,0.046928,0.096418
22752,29/10/2010,2834,MRK,,,,,,,36.31000,37.42000,36.31000,2151221,3073593,,-0.013583,0.040681
22752,30/11/2010,2834,MRK,,,,,,,34.10000,36.65000,34.47000,3447081,3080881,,-0.050675,0.010736
22752,31/12/2010,2834,MRK,23/11/2010,07/01/2011,,0.38000,0.00000,0.00000,35.06000,36.84000,36.04000,2811105,3080881,,0.045547,0.068851
22752,31/01/2011,2834,MRK,,,,,,,33.07000,37.35000,33.17000,4780268,3080881,,-0.079634,0.014412
22752,28/02/2011,2834,MRK,,,,,,,32.03000,34.00000,32.57000,3083619,3083081,,-0.018089,0.037036
22752,31/03/2011,2834,MRK,22/02/2011,07/04/2011,,0.38000,0.00000,0.00000,31.08000,33.30000,33.01000,4040303,3083081,,0.013509,0.008605
22752,29/04/2011,2834,MRK,,,,,,,33.07000,35.95000,35.95000,3088406,3083081,,0.089064,0.019203
22752,31/05/2011,2834,MRK,,,,,,,36.21000,37.58000,36.75000,2950433,3086585,,0.022253,-0.018549
22752,30/06/2011,2834,MRK,24/05/2011,08/07/2011,,0.38000,0.00000,0.00000,34.53000,36.25000,35.29000,2565250,3086585,,-0.039728,-0.024106
22752,29/07/2011,2834,MRK,,,,,,,34.13000,36.31000,34.13000,2407791,3086585,,-0.032870,-0.021813
22752,31/08/2011,2834,MRK,,,,,,,29.81000,33.44000,33.09500,5099206,3080797,,-0.030325,-0.075715
22752,30/09/2011,2834,MRK,26/07/2011,07/10/2011,,0.38000,0.00000,0.00000,31.05000,32.96000,32.70000,3692819,3080797,,-0.011935,-0.100920
22752,31/10/2011,2834,MRK,,,,,,,31.35000,35.11000,34.50000,3664573,3080797,,0.055046,0.107697
22752,30/11/2011,2834,MRK,,,,,,,33.16000,35.97000,35.75000,3304881,3047921,,0.036232,-0.020645
22752,30/12/2011,2834,MRK,10/11/2011,09/01/2012,,0.42000,0.00000,0.00000,34.99000,37.90000,37.70000,3743664,3047921,,0.054545,-0.003561
22752,31/01/2012,2834,MRK,,,,,,,38.27000,39.26000,38.27000,2835165,3047921,,0.015119,0.085342
22752,29/02/2012,2834,MRK,,,,,,,37.91000,38.63000,38.17000,2493913,3044008,,-0.002613,0.036494
22752,30/03/2012,2834,MRK,28/02/2012,06/04/2012,,0.42000,0.00000,0.00000,37.31000,38.80000,38.40000,3706590,3044008,,0.006026,0.017608
22752,30/04/2012,2834,MRK,,,,,,,37.78000,39.24000,39.24000,2607501,3042747,,0.021875,-0.009106
22752,31/05/2012,2834,MRK,,,,,,,37.34000,39.37000,37.58000,2574075,3041565,,-0.042304,-0.068434
22752,29/06/2012,2834,MRK,22/05/2012,09/07/2012,,0.42000,0.00000,0.00000,37.18000,41.75000,41.75000,3987863,3041565,,0.110963,0.034188
22752,31/07/2012,2834,MRK,,,,,,,41.21000,45.09500,44.17000,3508931,3041565,,0.057964,-0.003281
22752,31/08/2012,2834,MRK,,,,,,,42.80000,44.57000,43.05000,2344908,3045632,,-0.025357,0.024820
22752,28/09/2012,2834,MRK,24/07/2012,05/10/2012,,0.42000,0.00000,0.00000,43.25000,45.23000,45.09500,2224398,3045632,,0.047503,0.034925
22752,31/10/2012,2834,MRK,,,,,,,45.21500,47.96000,45.63000,2146384,3045632,,0.011864,-0.013477
22752,30/11/2012,2834,MRK,,,,,,,42.80000,46.00000,44.30000,2406933,3040072,,-0.029148,0.002790
22752,31/12/2012,2834,MRK,27/11/2012,08/01/2013,,0.43000,0.00000,0.00000,40.64000,45.26000,40.94000,2631536,3040072,,-0.075847,0.021872
22752,31/01/2013,2834,MRK,,,,,,,41.34000,43.66000,43.25000,2900954,3040072,,0.056424,0.063509
22752,28/02/2013,2834,MRK,,,,,,,40.85000,42.97000,42.73000,3235671,3022368,,-0.012023,0.003500
22752,28/03/2013,2834,MRK,26/02/2013,05/04/2013,,0.43000,0.00000,0.00000,42.63000,45.04000,44.20000,3857052,3022368,,0.034402,0.031419
22752,30/04/2013,2834,MRK,,,,,,,44.35000,48.63000,47.00000,3087008,3017362,,0.063348,0.002477
22752,31/05/2013,2834,MRK,,,,,,,44.98000,47.62000,46.70000,4279091,3019612,,-0.006383,0.023985
22752,28/06/2013,2834,MRK,28/05/2013,08/07/2013,,0.43000,0.00000,0.00000,46.23000,49.44000,46.45000,4722017,3019612,,-0.005353,-0.013012
22752,31/07/2013,2834,MRK,,,,,,,46.32000,48.54000,48.17000,2533460,3019612,,0.037029,0.054898
22752,30/08/2013,2834,MRK,,,,,,,47.09000,48.58000,47.29000,2148534,2926376,,-0.018269,-0.017278
22752,30/09/2013,2834,MRK,24/07/2013,07/10/2013,,0.43000,0.00000,0.00000,47.21000,48.40000,47.60900,2931452,2926376,,0.006746,0.051828
22752,31/10/2013,2834,MRK,,,,,,,45.09000,48.74000,45.09000,3567566,2926376,,-0.052910,0.025762
22752,29/11/2013,2834,MRK,,,,,,,45.23000,49.83000,49.83000,2589076,2921929,,0.105123,0.023398
22752,31/12/2013,2834,MRK,26/11/2013,08/01/2014,,0.44000,0.00000,0.00000,47.90000,50.18000,50.05000,2110896,2921929,,0.004415,0.025242
22752,31/01/2014,2834,MRK,,,,,,,49.49000,53.51000,52.97000,3139754,2921929,,0.058342,-0.001282
22752,28/02/2014,2834,MRK,,,,,,,52.08000,56.99000,56.99000,2375192,2940622,,0.075892,0.044257
22752,31/03/2014,2834,MRK,25/02/2014,07/04/2014,,0.44000,0.00000,0.00000,53.78000,57.47000,56.77000,2365860,2940622,,-0.003860,0.001028
22752,30/04/2014,2834,MRK,,,,,,,55.04000,58.72000,58.56000,2314218,2929645,,0.031531,-0.022319
22752,30/05/2014,2834,MRK,,,,,,,54.83000,59.62000,57.86000,2077133,2922376,,-0.011954,0.006647
22752,30/06/2014,2834,MRK,27/05/2014,08/07/2014,,0.44000,0.00000,0.00000,57.53000,58.92000,57.85000,1841504,2922376,,-0.000173,0.039501
22752,31/07/2014,2834,MRK,,,,,,,56.74000,59.20000,56.74000,1692171,2922376,,-0.019187,-0.035223
22752,29/08/2014,2834,MRK,,,,,,,55.64000,60.28000,60.11000,1632979,2884632,,0.059394,0.033697
22752,30/09/2014,2834,MRK,23/07/2014,07/10/2014,,0.44000,0.00000,0.00000,59.28000,61.18000,59.28000,1924156,2884632,,-0.013808,-0.044988
22752,31/10/2014,2834,MRK,,,,,,,53.43000,60.18000,57.94000,3012859,2884632,,-0.022605,0.014199
22752,28/11/2014,2834,MRK,,,,,,,58.81000,60.40000,60.40000,1793699,2850873,,0.042458,-0.002457
22752,31/12/2014,2834,MRK,25/11/2014,08/01/2015,,0.45000,0.00000,0.00000,56.79000,61.88000,56.79000,2290506,2850873,,-0.059768,-0.000190
22752,30/01/2015,2834,MRK,,,,,,,57.19000,63.03000,60.28000,2317731,2850873,,0.061454,-0.019073
22752,27/02/2015,2834,MRK,,,,,,,58.30000,61.02000,58.54000,1993315,2838193,,-0.028865,0.054123
22752,31/03/2015,2834,MRK,24/02/2015,08/04/2015,,0.45000,0.00000,0.00000,56.06000,58.73000,57.48000,2695467,2838193,,-0.018107,-0.005112
22752,30/04/2015,2834,MRK,,,,,,,56.73000,59.98000,59.56000,2574906,2828453,,0.036187,0.015127
22752,29/05/2015,2834,MRK,,,,,,,58.97000,60.89000,60.89000,1947442,2825222,,0.022330,0.003962
22752,30/06/2015,2834,MRK,26/05/2015,08/07/2015,,0.45000,0.00000,0.00000,56.93000,60.75000,56.93000,2175157,2825222,,-0.065035,-0.013473
22752,31/07/2015,2834,MRK,,,,,,,56.99000,59.00000,58.96000,1906833,2825222,,0.035658,-0.027144
22752,31/08/2015,2834,MRK,,,,,,,51.17000,59.71000,53.85000,2511905,2816635,,-0.086669,-0.047295
22752,30/09/2015,2834,MRK,22/07/2015,07/10/2015,,0.45000,0.00000,0.00000,48.42000,53.96000,49.39000,3003732,2816635,,-0.082823,-0.049922
22752,30/10/2015,2834,MRK,,,,,,,49.37000,55.10000,54.66000,2979340,2816635,,0.106702,0.052873
22752,30/11/2015,2834,MRK,,,,,,,53.01000,55.53000,53.01000,1746508,2793543,,-0.030187,0.007333
22752,31/12/2015,2834,MRK,24/11/2015,08/01/2016,,0.46000,0.00000,0.00000,51.64000,54.57000,52.82000,2273113,2793543,,-0.003584,-0.035887
26403,31/01/2006,7996,DIS,,,,,,,23.99000,26.24000,25.31000,2973372,1922307,,0.055903,0.076354
26403,28/02/2006,7996,DIS,,,,,,,24.96000,28.38000,27.99000,2690693,1926038,,0.105887,0.004836
26403,31/03/2006,7996,DIS,,,,,,,27.09000,28.75000,27.89000,1963456,1926038,,-0.003573,0.036978
26403,28/04/2006,7996,DIS,,,,,,,27.00000,28.09000,27.96000,1344299,1926038,,0.002510,0.009791
26403,31/05/2006,7996,DIS,,,,,,,27.67000,30.51000,30.50000,3182520,2194829,,0.090844,-0.044331
26403,30/06/2006,7996,DIS,,,,,,,28.28000,30.74000,30.00000,2714434,2194829,,-0.016393,-0.008479
26403,31/07/2006,7996,DIS,,,,,,,28.47000,30.25000,29.69000,2081422,2194829,,-0.010333,-0.022698
26403,31/08/2006,7996,DIS,,,,,,,28.83000,30.04000,29.65000,2145596,2090144,,-0.001347,0.025011
26403,29/09/2006,7996,DIS,,,,,,,29.49000,31.07000,30.91000,1822405,2090144,,0.042496,0.009006
26403,31/10/2006,7996,DIS,,,,,,,30.53000,31.98000,31.46000,1539764,2090144,,0.017794,0.046211
26403,30/11/2006,7996,DIS,,,,,,,31.70000,33.58000,33.05000,2170796,2068457,,0.050540,0.031168
26403,29/12/2006,7996,DIS,28/11/2006,12/01/2007,,0.31000,0.00000,0.00000,33.09000,34.85000,34.27000,1641170,2068457,,0.036914,0.014800
26403,31/01/2007,7996,DIS,,,,,,,34.19000,35.85000,35.17000,2121465,2048822,,0.026262,0.022283
26403,28/02/2007,7996,DIS,,,,,,,33.10000,35.48000,34.25000,2172822,2048427,,-0.026159,0.002111
26403,30/03/2007,7996,DIS,,,,,,,33.61000,35.33000,34.43000,2334126,2048427,,0.005255,0.006545
26403,30/04/2007,7996,DIS,,,,,,,34.47000,35.32000,34.98000,1732825,2048427,,0.015974,0.027044
26403,31/05/2007,7996,DIS,,,,,,,35.44000,36.55000,35.44000,2149497,1981629,,0.013150,0.023123
26403,29/06/2007,7996,DIS,13/06/2007,12/06/2007,,0.47153,0.01412,0.00000,33.40000,35.70000,34.14000,2507923,1981629,,-0.023082,-0.007906
26403,31/07/2007,7996,DIS,,,,,,,33.00000,35.03000,33.00000,2060838,1981629,,-0.033392,-0.043537
26403,31/08/2007,7996,DIS,,,,,,,31.71000,34.55000,33.60000,2686355,1940924,,0.018182,-0.011712
26403,28/09/2007,7996,DIS,,,,,,,33.38000,34.60000,34.39000,1733350,1940924,,0.023512,0.025364
26403,31/10/2007,7996,DIS,,,,,,,33.81000,35.47000,34.63000,1746242,1940924,,0.006979,0.017406
26403,30/11/2007,7996,DIS,,,,,,,31.24000,34.08000,33.15000,2194734,1903485,,-0.042737,-0.076617
26403,31/12/2007,7996,DIS,28/11/2007,11/01/2008,,0.35000,0.00000,0.00000,31.76000,33.24000,32.28000,1934667,1903485,,-0.026244,-0.010989
26403,31/01/2008,7996,DIS,,,,,,,28.12000,31.84000,29.84000,3115851,1889060,,-0.075589,-0.045066
26403,29/02/2008,7996,DIS,,,,,,,30.07000,33.10000,32.41000,2730235,1883005,,0.086126,-0.021401
26403,31/03/2008,7996,DIS,,,,,,,30.46000,32.41000,31.38000,2281452,1883005,,-0.031780,-0.025309
26403,30/04/2008,7996,DIS,,,,,,,29.93000,32.76000,32.43000,2536867,1883005,,0.033461,0.031907
26403,30/05/2008,7996,DIS,,,,,,,33.23000,34.99000,33.60000,2655432,1905182,,0.036078,0.031787
26403,30/06/2008,7996,DIS,,,,,,,31.20000,34.49000,31.20000,3041268,1905182,,-0.071429,-0.086625
26403,31/07/2008,7996,DIS,,,,,,,29.10000,31.67000,30.35000,3470063,1876425,,-0.027244,-0.001295
26403,29/08/2008,7996,DIS,,,,,,,30.08000,32.80000,32.35000,2382393,1876425,,0.065898,0.013023
26403,30/09/2008,7996,DIS,,,,,,,29.73000,34.39000,30.69000,3352308,1876425,,-0.051314,-0.120091
26403,31/10/2008,7996,DIS,,,,,,,21.37000,30.68000,25.91000,4624068,1876425,,-0.155751,-0.205222
26403,28/11/2008,7996,DIS,,,,,,,18.73000,26.02000,22.52000,3914389,1851027,,-0.130837,-0.130320
26403,31/12/2008,7996,DIS,03/12/2008,20/01/2009,,0.35000,0.00000,0.00000,20.33000,24.92000,22.69000,3421755,1851027,,0.007549,0.042176
26403,30/01/2009,7996,DIS,,,,,,,20.24000,24.31000,20.68000,2793873,1853820,,-0.088585,-0.024042
26403,27/02/2009,7996,DIS,,,,,,,16.77000,20.62000,16.77000,3995341,1856335,,-0.189072,-0.107667
26403,31/03/2009,7996,DIS,,,,,,,15.59000,19.06000,18.16000,3658437,1856335,,0.082886,0.107474
26403,30/04/2009,7996,DIS,,,,,,,18.79000,21.90000,21.90000,3564642,1856335,,0.205947,0.192762
26403,29/05/2009,7996,DIS,,,,,,,21.94000,25.87000,24.22000,3295851,1856752,,0.105936,0.102330
26403,30/06/2009,7996,DIS,,,,,,,22.66000,25.33000,23.33000,2305228,1856752,,-0.036746,0.023921
26403,31/07/2009,7996,DIS,,,,,,,22.24000,26.80000,25.12000,2816600,1858557,,0.076725,0.085217
26403,31/08/2009,7996,DIS,,,,,,,25.09000,27.01000,26.04000,2426601,1858557,,0.036624,0.056864
26403,30/09/2009,7996,DIS,,,,,,,25.40000,28.46000,27.46000,2847367,1858557,,0.054531,0.071255
26403,30/10/2009,7996,DIS,,,,,,,27.21000,29.87000,27.37000,2379442,1858557,,-0.003277,-0.050612
26403,30/11/2009,7996,DIS,,,,,,,27.41000,30.87000,30.22000,2410355,1858557,,0.104129,0.028476
26403,31/12/2009,7996,DIS,02/12/2009,19/01/2010,,0.35000,0.00000,0.00000,30.33000,32.43000,32.25000,2378712,1865011,,0.067174,0.055001
26403,29/01/2010,7996,DIS,,,,,,,29.32000,32.07000,29.55000,2321842,1935606,,-0.083721,-0.011388
26403,26/02/2010,7996,DIS,,,,,,,29.48000,31.39000,31.24000,2305557,1939515,,0.057191,0.033603
26403,31/03/2010,7996,DIS,,,,,,,31.54000,35.31000,34.91000,3067542,1939515,,0.117478,0.069289
26403,30/04/2010,7996,DIS,,,,,,,35.22000,37.22000,36.84000,2379236,1939515,,0.055285,0.057843
26403,28/05/2010,7996,DIS,,,,,,,31.99000,37.56000,33.42000,3816338,1958560,,-0.092834,-0.076929
26403,30/06/2010,7996,DIS,,,,,,,31.50000,35.15000,31.50000,2886122,1958560,,-0.057451,-0.056799
26403,30/07/2010,7996,DIS,,,,,,,31.38000,34.45000,33.69000,2272811,1958560,,0.069524,0.059940
26403,31/08/2010,7996,DIS,,,,,,,31.94000,35.29000,32.54000,2259812,1912607,,-0.034135,-0.047566
26403,30/09/2010,7996,DIS,,,,,,,33.01000,34.90000,33.10000,2141135,1912607,,0.017210,0.096418
26403,29/10/2010,7996,DIS,,,,,,,33.14000,36.51000,36.12500,2354748,1912607,,0.091390,0.040681
26403,30/11/2010,7996,DIS,,,,,,,35.92750,37.75000,36.51000,2776097,1893584,,0.010657,0.010736
26403,31/12/2010,7996,DIS,01/12/2010,18/01/2011,,0.40000,0.00000,0.00000,36.66000,37.95000,37.51000,1572922,1893584,,0.027390,0.068851
26403,31/01/2011,7996,DIS,,,,,,,37.82000,39.96000,38.87000,1966009,1898306,,0.036257,0.014412
26403,28/02/2011,7996,DIS,,,,,,,39.88000,43.74000,43.74000,2486096,1899069,,0.125289,0.037036
26403,31/03/2011,7996,DIS,,,,,,,40.60000,44.07000,43.09000,2132182,1899069,,-0.014861,0.008605
26403,29/04/2011,7996,DIS,,,,,,,41.02000,43.10000,43.10000,1475969,1899069,,0.000232,0.019203
